"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"735","HU3287",328.5,32.85,32.85
"736","HU3288",328,32.8,32.8
"737","HU3289",328,32.8,32.8
"738","HU3290",328,32.8,32.8
"739","HU3291",328,32.8,32.8
"740","HU3292",328.5,32.85,32.85
"741","HU3343",340,34,34
"742","HU3344",339.5,33.95,33.95
"743","HU3345",339,33.9,33.9
"744","HU3346",339,33.9,33.9
"745","HU3347",339,33.9,33.9
"746","HU3348",339,33.9,33.9
"747","HU3349",339,33.9,33.9
"748","HU3350",338.5,33.85,33.85
"749","HU3351",338.5,33.85,33.85
"750","HU3352",338.5,33.85,33.85
"751","HU3353",338.5,33.85,33.85
"752","HU3354",337.5,33.75,33.75
"753","HU3355",337.5,33.75,33.75
"754","HU3356",337.5,33.75,33.75
"755","HU3357",336.5,33.65,33.65
"756","HU3358",336.5,33.65,33.65
"757","HU3359",336.5,33.65,33.65
"758","HU3360",336.5,33.65,33.65
"759","HU3361",336,33.6,33.6
"760","HU3362",335.5,33.55,33.55
"761","HU3363",335,33.5,33.5
"762","HU3364",334,33.4,33.4
"763","HU3365",333.5,33.35,33.35
"764","HU3366",333.5,33.35,33.35
"765","HU3367",333.5,33.35,33.35
"766","HU3368",334,33.4,33.4
"767","HU3369",334,33.4,33.4
"768","HU3370",334,33.4,33.4
"769","HU3371",334,33.4,33.4
"770","HU3372",334,33.4,33.4
"771","HU3373",334,33.4,33.4
"772","HU3374",334,33.4,33.4
"773","HU3375",334,33.4,33.4
"774","HU3376",333.5,33.35,33.35
"775","HU3377",333,33.3,33.3
"776","HU3378",332.5,33.25,33.25
"777","HU3379",332,33.2,33.2
"778","HU3380",331.5,33.15,33.15
"779","HU3381",330.5,33.05,33.05
"780","HU3382",329.5,32.95,32.95
"781","HU3383",328.5,32.85,32.85
"782","HU3384",328,32.8,32.8
"783","HU3385",327.5,32.75,32.75
"784","HU3386",327,32.7,32.7
"785","HU3387",326.5,32.65,32.65
"786","HU3388",326.5,32.65,32.65
"787","HU3389",327,32.7,32.7
"788","HU3390",326.5,32.65,32.65
"789","HU3391",327,32.7,32.7
"790","HU3392",327.5,32.75,32.75
"791","HU3411",330,33,33
"792","HU3412",330,33,33
"793","HU3413",330,33,33
"794","HU3414",330.5,33.05,33.05
"795","HU3415",331,33.1,33.1
"796","HU3416",331,33.1,33.1
"797","HU3428",334,33.4,33.4
"798","HU3429",334,33.4,33.4
"799","HU3435",336,33.6,33.6
"800","HU3436",335.5,33.55,33.55
"801","HU3437",336,33.6,33.6
"802","HU3438",336,33.6,33.6
"803","HU3441",338,33.8,33.8
"804","HU3442",338.5,33.85,33.85
"805","HU3443",339,33.9,33.9
"806","HU3445",340,34,34
"807","HU3446",339,33.9,33.9
"808","HU3447",339.5,33.95,33.95
"809","HU3448",339.5,33.95,33.95
"810","HU3449",339.5,33.95,33.95
"811","HU3450",339.5,33.95,33.95
"812","HU3451",339.5,33.95,33.95
"813","HU3452",339.5,33.95,33.95
"814","HU3453",339,33.9,33.9
"815","HU3454",339,33.9,33.9
"816","HU3455",338.5,33.85,33.85
"817","HU3456",338,33.8,33.8
"818","HU3457",337.5,33.75,33.75
"819","HU3458",337.5,33.75,33.75
"820","HU3459",337.5,33.75,33.75
"821","HU3460",336.5,33.65,33.65
"822","HU3461",336.5,33.65,33.65
"823","HU3462",335.5,33.55,33.55
"824","HU3463",334.5,33.45,33.45
"825","HU3464",333.5,33.35,33.35
"826","HU3465",333,33.3,33.3
"827","HU3466",333,33.3,33.3
"828","HU3467",333,33.3,33.3
"829","HU3468",333,33.3,33.3
"830","HU3469",332.5,33.25,33.25
"831","HU3470",332.5,33.25,33.25
"832","HU3471",332,33.2,33.2
"833","HU3472",332,33.2,33.2
"834","HU3473",332,33.2,33.2
"835","HU3474",332,33.2,33.2
"836","HU3475",332,33.2,33.2
"837","HU3476",331.5,33.15,33.15
"838","HU3477",331,33.1,33.1
"839","HU3478",330,33,33
"840","HU3479",330,33,33
"841","HU3480",329,32.9,32.9
"842","HU3481",328.5,32.85,32.85
"843","HU3482",328,32.8,32.8
"844","HU3483",327,32.7,32.7
"845","HU3484",326,32.6,32.6
"846","HU3485",326,32.6,32.6
"847","HU3486",325,32.5,32.5
"848","HU3487",325,32.5,32.5
"849","HU3488",325,32.5,32.5
"850","HU3489",325,32.5,32.5
"851","HU3490",325,32.5,32.5
"852","HU3491",325,32.5,32.5
"853","HU3492",325,32.5,32.5
"854","HU3511",329.5,32.95,32.95
"855","HU3512",329.5,32.95,32.95
"856","HU3513",329.5,32.95,32.95
"857","HU3514",330.5,33.05,33.05
"858","HU3515",330.5,33.05,33.05
"859","HU3516",331,33.1,33.1
"860","HU3517",331.5,33.15,33.15
"861","HU3518",332.5,33.25,33.25
"862","HU3519",332.5,33.25,33.25
"863","HU3520",333.5,33.35,33.35
"864","HU3521",333.5,33.35,33.35
"865","HU3526",334.5,33.45,33.45
"866","HU3527",334.5,33.45,33.45
"867","HU3528",334.5,33.45,33.45
"868","HU3529",334.5,33.45,33.45
"869","HU3530",335,33.5,33.5
"870","HU3531",335,33.5,33.5
"871","HU3532",335,33.5,33.5
"872","HU3533",335,33.5,33.5
"873","HU3535",336,33.6,33.6
"874","HU3536",336,33.6,33.6
"875","HU3537",336.5,33.65,33.65
"876","HU3538",336.5,33.65,33.65
"877","HU3539",337.5,33.75,33.75
"878","HU3540",337.5,33.75,33.75
"879","HU3541",338,33.8,33.8
"880","HU3544",340,34,34
"881","HU3545",340,34,34
"882","HU3546",340,34,34
"883","HU3547",340,34,34
"884","HU3548",340.5,34.05,34.05
"885","HU3549",341.5,34.15,34.15
"886","HU3550",341,34.1,34.1
"887","HU3551",340.5,34.05,34.05
"888","HU3552",340.5,34.05,34.05
"889","HU3553",340.5,34.05,34.05
"890","HU3554",340,34,34
"891","HU3555",340,34,34
"892","HU3556",339,33.9,33.9
"893","HU3557",339,33.9,33.9
"894","HU3558",338.5,33.85,33.85
"895","HU3559",338.25,33.825,33.83
"896","HU3560",338,33.8,33.8
"897","HU3561",337,33.7,33.7
"898","HU3562",337,33.7,33.7
"899","HU3563",334.5,33.45,33.45
"900","HU3564",334.5,33.45,33.45
"901","HU3565",334.5,33.45,33.45
"902","HU3566",333.5,33.35,33.35
"903","HU3567",333.5,33.35,33.35
"904","HU3568",332.5,33.25,33.25
"905","HU3569",332.5,33.25,33.25
"906","HU3570",332,33.2,33.2
"907","HU3571",331.5,33.15,33.15
"908","HU3572",331,33.1,33.1
"909","HU3573",330.5,33.05,33.05
"910","HU3574",330.5,33.05,33.05
"911","HU3575",330,33,33
"912","HU3576",330,33,33
"913","HU3577",329,32.9,32.9
"914","HU3578",329,32.9,32.9
"915","HU3579",328,32.8,32.8
"916","HU3580",327.5,32.75,32.75
"917","HU3581",327,32.7,32.7
"918","HU3582",326,32.6,32.6
"919","HU3583",325.8,32.58,32.58
"920","HU3584",325,32.5,32.5
"921","HU3585",324,32.4,32.4
"922","HU3586",323.5,32.35,32.35
"923","HU3587",323,32.3,32.3
"924","HU3588",323,32.3,32.3
"925","HU3589",323,32.3,32.3
"926","HU3590",323,32.3,32.3
"927","HU3591",324,32.4,32.4
"928","HU3592",324.666666666667,32.4666666666667,32.47
"929","HU3593",325.5,32.55,32.55
"930","HU3594",326,32.6,32.6
"931","HU3611",328.5,32.85,32.85
"932","HU3612",328.5,32.85,32.85
"933","HU3613",329,32.9,32.9
"934","HU3614",329.5,32.95,32.95
"935","HU3615",330.5,33.05,33.05
"936","HU3616",331.5,33.15,33.15
"937","HU3617",332,33.2,33.2
"938","HU3618",332.5,33.25,33.25
"939","HU3619",333.5,33.35,33.35
"940","HU3620",334,33.4,33.4
"941","HU3621",334.5,33.45,33.45
"942","HU3622",335,33.5,33.5
"943","HU3623",335.5,33.55,33.55
"944","HU3624",335.5,33.55,33.55
"945","HU3626",335.5,33.55,33.55
"946","HU3627",335.5,33.55,33.55
"947","HU3628",336,33.6,33.6
"948","HU3629",335.5,33.55,33.55
"949","HU3630",336,33.6,33.6
"950","HU3631",336,33.6,33.6
"951","HU3632",336,33.6,33.6
"952","HU3633",336,33.6,33.6
"953","HU3634",336.5,33.65,33.65
"954","HU3635",336.5,33.65,33.65
"955","HU3636",336.5,33.65,33.65
"956","HU3637",337,33.7,33.7
"957","HU3638",337,33.7,33.7
"958","HU3639",337,33.7,33.7
"959","HU3640",338,33.8,33.8
"960","HU3642",339,33.9,33.9
"961","HU3645",341,34.1,34.1
"962","HU3646",341.5,34.15,34.15
"963","HU3647",341.5,34.15,34.15
"964","HU3648",341.5,34.15,34.15
"965","HU3649",341.5,34.15,34.15
"966","HU3650",341.5,34.15,34.15
"967","HU3651",341.5,34.15,34.15
"968","HU3652",341.5,34.15,34.15
"969","HU3653",341.5,34.15,34.15
"970","HU3654",341.5,34.15,34.15
"971","HU3655",341,34.1,34.1
"972","HU3656",341,34.1,34.1
"973","HU3657",340,34,34
"974","HU3658",340,34,34
"975","HU3659",339,33.9,33.9
"976","HU3660",339,33.9,33.9
"977","HU3661",339,33.9,33.9
"978","HU3662",338,33.8,33.8
"979","HU3663",337,33.7,33.7
"980","HU3664",336,33.6,33.6
"981","HU3665",335.5,33.55,33.55
"982","HU3666",335,33.5,33.5
"983","HU3667",334.5,33.45,33.45
"984","HU3668",334,33.4,33.4
"985","HU3669",333,33.3,33.3
"986","HU3670",332,33.2,33.2
"987","HU3671",331.5,33.15,33.15
"988","HU3672",330.5,33.05,33.05
"989","HU3673",330.5,33.05,33.05
"990","HU3674",329.5,32.95,32.95
"991","HU3675",329,32.9,32.9
"992","HU3676",328.5,32.85,32.85
"993","HU3677",328,32.8,32.8
"994","HU3678",327.5,32.75,32.75
"995","HU3679",327,32.7,32.7
"996","HU3680",326,32.6,32.6
"997","HU3681",325.5,32.55,32.55
"998","HU3682",325,32.5,32.5
"999","HU3683",324.5,32.45,32.45
"1000","HU3684",323.5,32.35,32.35
"1001","HU3685",323,32.3,32.3
"1002","HU3686",322,32.2,32.2
"1003","HU3687",321.5,32.15,32.15
"1004","HU3688",321.5,32.15,32.15
"1005","HU3689",321.5,32.15,32.15
"1006","HU3690",322.5,32.25,32.25
"1007","HU3691",322.666666666667,32.2666666666667,32.27
"1008","HU3692",324,32.4,32.4
"1009","HU3693",325,32.5,32.5
"1010","HU3694",326,32.6,32.6
"1011","HU3709",326.5,32.65,32.65
"1012","HU3710",326,32.6,32.6
"1013","HU3712",327.5,32.75,32.75
"1014","HU3713",328.5,32.85,32.85
"1015","HU3714",329,32.9,32.9
"1016","HU3715",330,33,33
"1017","HU3716",331,33.1,33.1
"1018","HU3717",332,33.2,33.2
"1019","HU3718",333.5,33.35,33.35
"1020","HU3719",333.5,33.35,33.35
"1021","HU3720",334.5,33.45,33.45
"1022","HU3721",335.5,33.55,33.55
"1023","HU3722",335.5,33.55,33.55
"1024","HU3723",336,33.6,33.6
"1025","HU3724",336.5,33.65,33.65
"1026","HU3725",336.5,33.65,33.65
"1027","HU3726",337,33.7,33.7
"1028","HU3728",336.5,33.65,33.65
"1029","HU3729",337,33.7,33.7
"1030","HU3730",337.5,33.75,33.75
"1031","HU3731",337.5,33.75,33.75
"1032","HU3732",337.5,33.75,33.75
"1033","HU3733",337.5,33.75,33.75
"1034","HU3734",337.5,33.75,33.75
"1035","HU3735",337.5,33.75,33.75
"1036","HU3736",337.5,33.75,33.75
"1037","HU3737",337.5,33.75,33.75
"1038","HU3738",338,33.8,33.8
"1039","HU3739",338,33.8,33.8
"1040","HU3741",340,34,34
"1041","HU3742",339.5,33.95,33.95
"1042","HU3743",340.5,34.05,34.05
"1043","HU3744",340.5,34.05,34.05
"1044","HU3745",341.5,34.15,34.15
"1045","HU3746",341.5,34.15,34.15
"1046","HU3747",342,34.2,34.2
"1047","HU3748",342,34.2,34.2
"1048","HU3749",342,34.2,34.2
"1049","HU3750",341.5,34.15,34.15
"1050","HU3751",341.5,34.15,34.15
"1051","HU3752",341.5,34.15,34.15
"1052","HU3753",341.5,34.15,34.15
"1053","HU3754",341.5,34.15,34.15
"1054","HU3755",342,34.2,34.2
"1055","HU3756",341.5,34.15,34.15
"1056","HU3757",341,34.1,34.1
"1057","HU3758",340.5,34.05,34.05
"1058","HU3759",340.5,34.05,34.05
"1059","HU3760",340,34,34
"1060","HU3761",339.5,33.95,33.95
"1061","HU3762",338.5,33.85,33.85
"1062","HU3763",338,33.8,33.8
"1063","HU3764",338,33.8,33.8
"1064","HU3765",337,33.7,33.7
"1065","HU3766",337,33.7,33.7
"1066","HU3767",336,33.6,33.6
"1067","HU3768",335,33.5,33.5
"1068","HU3769",334,33.4,33.4
"1069","HU3770",333,33.3,33.3
"1070","HU3771",332,33.2,33.2
"1071","HU3772",331,33.1,33.1
"1072","HU3773",331,33.1,33.1
"1073","HU3774",329.5,32.95,32.95
"1074","HU3775",328.5,32.85,32.85
"1075","HU3776",327.5,32.75,32.75
"1076","HU3777",327.5,32.75,32.75
"1077","HU3778",326.5,32.65,32.65
"1078","HU3779",326.5,32.65,32.65
"1079","HU3780",325.5,32.55,32.55
"1080","HU3781",325,32.5,32.5
"1081","HU3782",324.5,32.45,32.45
"1082","HU3783",324,32.4,32.4
"1083","HU3784",323.5,32.35,32.35
"1084","HU3785",322.5,32.25,32.25
"1085","HU3786",322,32.2,32.2
"1086","HU3787",321.5,32.15,32.15
"1087","HU3788",321,32.1,32.1
"1088","HU3789",321.5,32.15,32.15
"1089","HU3790",321.5,32.15,32.15
"1090","HU3791",322.5,32.25,32.25
"1091","HU3792",323.5,32.35,32.35
"1092","HU3793",324.5,32.45,32.45
"1093","HU3794",325.5,32.55,32.55
"1094","HU3795",326.5,32.65,32.65
"1095","HU3796",328,32.8,32.8
"1096","HU3797",328,32.8,32.8
"1097","HU3807",324.5,32.45,32.45
"1098","HU3808",325,32.5,32.5
"1099","HU3809",325.5,32.55,32.55
"1100","HU3810",325.5,32.55,32.55
"1101","HU3811",325.5,32.55,32.55
"1102","HU3812",326.6,32.66,32.66
"1103","HU3813",327,32.7,32.7
"1104","HU3814",328,32.8,32.8
"1105","HU3815",329,32.9,32.9
"1106","HU3816",330,33,33
"1107","HU3817",331.4,33.14,33.14
"1108","HU3818",332.5,33.25,33.25
"1109","HU3819",333,33.3,33.3
"1110","HU3820",334,33.4,33.4
"1111","HU3821",335,33.5,33.5
"1112","HU3822",335.5,33.55,33.55
"1113","HU3823",336.5,33.65,33.65
"1114","HU3824",336.5,33.65,33.65
"1115","HU3825",337.5,33.75,33.75
"1116","HU3826",337.5,33.75,33.75
"1117","HU3827",338.5,33.85,33.85
"1118","HU3828",339,33.9,33.9
"1119","HU3829",339,33.9,33.9
"1120","HU3830",338.5,33.85,33.85
"1121","HU3831",338,33.8,33.8
"1122","HU3832",338.5,33.85,33.85
"1123","HU3833",338.5,33.85,33.85
"1124","HU3834",338.5,33.85,33.85
"1125","HU3835",338.5,33.85,33.85
"1126","HU3836",338.5,33.85,33.85
"1127","HU3837",338.5,33.85,33.85
"1128","HU3838",339.5,33.95,33.95
"1129","HU3839",339.5,33.95,33.95
"1130","HU3840",340,34,34
"1131","HU3841",340,34,34
"1132","HU3842",340.5,34.05,34.05
"1133","HU3843",340.5,34.05,34.05
"1134","HU3844",341.5,34.15,34.15
"1135","HU3845",341.5,34.15,34.15
"1136","HU3846",342,34.2,34.2
"1137","HU3847",341.5,34.15,34.15
"1138","HU3848",341.5,34.15,34.15
"1139","HU3849",341,34.1,34.1
"1140","HU3850",341,34.1,34.1
"1141","HU3851",340.5,34.05,34.05
"1142","HU3852",340.5,34.05,34.05
"1143","HU3853",340.5,34.05,34.05
"1144","HU3854",341,34.1,34.1
"1145","HU3855",341,34.1,34.1
"1146","HU3856",341,34.1,34.1
"1147","HU3857",340,34,34
"1148","HU3858",340,34,34
"1149","HU3859",339.5,33.95,33.95
"1150","HU3860",339,33.9,33.9
"1151","HU3861",339,33.9,33.9
"1152","HU3862",338.5,33.85,33.85
"1153","HU3863",338.5,33.85,33.85
"1154","HU3864",338.5,33.85,33.85
"1155","HU3865",338,33.8,33.8
"1156","HU3866",337.5,33.75,33.75
"1157","HU3867",336.5,33.65,33.65
"1158","HU3868",335.5,33.55,33.55
"1159","HU3869",334.5,33.45,33.45
"1160","HU3870",333.5,33.35,33.35
"1161","HU3871",332.5,33.25,33.25
"1162","HU3872",331.5,33.15,33.15
"1163","HU3873",330.5,33.05,33.05
"1164","HU3874",329,32.9,32.9
"1165","HU3875",329.5,32.95,32.95
"1166","HU3876",329,32.9,32.9
"1167","HU3877",327,32.7,32.7
"1168","HU3878",326.5,32.65,32.65
"1169","HU3879",326,32.6,32.6
"1170","HU3880",326,32.6,32.6
"1171","HU3881",326.5,32.65,32.65
"1172","HU3885",323.5,32.35,32.35
"1173","HU3889",321.5,32.15,32.15
"1174","HU3890",322,32.2,32.2
"1175","HU3891",322.5,32.25,32.25
"1176","HU3892",323.5,32.35,32.35
"1177","HU3893",324,32.4,32.4
"1178","HU3894",325.5,32.55,32.55
"1179","HU3895",326,32.6,32.6
"1180","HU3896",327,32.7,32.7
"1181","HU3908",325,32.5,32.5
"1182","HU3909",324.5,32.45,32.45
"1183","HU3910",324.5,32.45,32.45
"1184","HU3911",325,32.5,32.5
"1185","HU3912",325.5,32.55,32.55
"1186","HU3913",326,32.6,32.6
"1187","HU3914",327,32.7,32.7
"1188","HU3915",328,32.8,32.8
"1189","HU3916",328.5,32.85,32.85
"1190","HU3917",329.5,32.95,32.95
"1191","HU3918",330.5,33.05,33.05
"1192","HU3919",331.5,33.15,33.15
"1193","HU3920",332.5,33.25,33.25
"1194","HU3921",333.5,33.35,33.35
"1195","HU3922",334.5,33.45,33.45
"1196","HU3923",335,33.5,33.5
"1197","HU3924",336,33.6,33.6
"1198","HU3925",336.6,33.66,33.66
"1199","HU3926",337.5,33.75,33.75
"1200","HU3927",338.5,33.85,33.85
"1201","HU3928",338.5,33.85,33.85
"1202","HU3929",339,33.9,33.9
"1203","HU3930",338.5,33.85,33.85
"1204","HU3931",338.5,33.85,33.85
"1205","HU3932",338.5,33.85,33.85
"1206","HU3933",339,33.9,33.9
"1207","HU3934",339,33.9,33.9
"1208","HU3935",339,33.9,33.9
"1209","HU3936",339.5,33.95,33.95
"1210","HU3937",339.5,33.95,33.95
"1211","HU3938",339.5,33.95,33.95
"1212","HU3939",340,34,34
"1213","HU3940",340.5,34.05,34.05
"1214","HU3941",340.5,34.05,34.05
"1215","HU3942",341,34.1,34.1
"1216","HU3943",341,34.1,34.1
"1217","HU3944",341.5,34.15,34.15
"1218","HU3945",341.5,34.15,34.15
"1219","HU3946",341.5,34.15,34.15
"1220","HU3947",341,34.1,34.1
"1221","HU3948",340.5,34.05,34.05
"1222","HU3949",340,34,34
"1223","HU3950",339.5,33.95,33.95
"1224","HU3951",339,33.9,33.9
"1225","HU3952",339,33.9,33.9
"1226","HU3953",339,33.9,33.9
"1227","HU3954",339,33.9,33.9
"1228","HU3955",339,33.9,33.9
"1229","HU3956",339,33.9,33.9
"1230","HU3957",338.5,33.85,33.85
"1231","HU3958",338,33.8,33.8
"1232","HU3959",338,33.8,33.8
"1233","HU3960",338,33.8,33.8
"1234","HU3961",337.5,33.75,33.75
"1235","HU3962",337.5,33.75,33.75
"1236","HU3963",337.5,33.75,33.75
"1237","HU3964",337.5,33.75,33.75
"1238","HU3965",337,33.7,33.7
"1239","HU3966",337,33.7,33.7
"1240","HU3967",336,33.6,33.6
"1241","HU3968",335,33.5,33.5
"1242","HU3969",334,33.4,33.4
"1243","HU3970",333.5,33.35,33.35
"1244","HU3971",332.5,33.25,33.25
"1245","HU3972",331.5,33.15,33.15
"1246","HU3973",331.5,33.15,33.15
"1247","HU3974",331,33.1,33.1
"1248","HU3975",330.5,33.05,33.05
"1249","HU3976",330,33,33
"1250","HU3977",329.6,32.96,32.96
"1251","HU3978",329,32.9,32.9
"1252","HU3979",328.5,32.85,32.85
"1253","HU3981",327.5,32.75,32.75
"1254","HU3982",327.5,32.75,32.75
"1255","HU4016",326.5,32.65,32.65
"1256","HU4017",327.5,32.75,32.75
"1257","HU4018",328.5,32.85,32.85
"1258","HU4019",328.833333333333,32.8833333333333,32.88
"1259","HU4020",329.833333333333,32.9833333333333,32.98
"1260","HU4021",330.833333333333,33.0833333333333,33.08
"1261","HU4022",331.833333333333,33.1833333333333,33.18
"1262","HU4023",332.571428571429,33.2571428571429,33.26
"1263","HU4024",332.857142857143,33.2857142857143,33.29
"1264","HU4025",334.4,33.44,33.44
"1265","HU4026",335.714285714286,33.5714285714286,33.57
"1266","HU4027",336,33.6,33.6
"1267","HU4028",336.5,33.65,33.65
"1268","HU4029",337,33.7,33.7
"1269","HU4030",337,33.7,33.7
"1270","HU4031",337,33.7,33.7
"1271","HU4032",337.5,33.75,33.75
"1272","HU4033",338,33.8,33.8
"1273","HU4034",339,33.9,33.9
"1274","HU4035",339.5,33.95,33.95
"1275","HU4036",339.5,33.95,33.95
"1276","HU4037",340,34,34
"1277","HU4038",340.5,34.05,34.05
"1278","HU4039",340.5,34.05,34.05
"1279","HU4040",340.5,34.05,34.05
"1280","HU4041",340.5,34.05,34.05
"1281","HU4042",340.5,34.05,34.05
"1282","HU4043",340.5,34.05,34.05
"1283","HU4044",340.5,34.05,34.05
"1284","HU4045",340.5,34.05,34.05
"1285","HU4046",340.5,34.05,34.05
"1286","HU4047",340.5,34.05,34.05
"1287","HU4048",339.5,33.95,33.95
"1288","HU4049",339.5,33.95,33.95
"1289","HU4050",338.5,33.85,33.85
"1290","HU4051",338,33.8,33.8
"1291","HU4052",337.5,33.75,33.75
"1292","HU4053",337.5,33.75,33.75
"1293","HU4054",337.5,33.75,33.75
"1294","HU4055",337,33.7,33.7
"1295","HU4056",337,33.7,33.7
"1296","HU4057",337,33.7,33.7
"1297","HU4058",336,33.6,33.6
"1298","HU4059",336,33.6,33.6
"1299","HU4060",336,33.6,33.6
"1300","HU4061",336,33.6,33.6
"1301","HU4062",336,33.6,33.6
"1302","HU4063",336,33.6,33.6
"1303","HU4064",336,33.6,33.6
"1304","HU4065",335.6,33.56,33.56
"1305","HU4066",334.4,33.44,33.44
"1306","HU4067",334.5,33.45,33.45
"1307","HU4068",333.6,33.36,33.36
"1308","HU4069",332.4,33.24,33.24
"1309","HU4070",332,33.2,33.2
"1310","HU4071",332,33.2,33.2
"1311","HU4072",331.5,33.15,33.15
"1312","HU4073",331,33.1,33.1
"1313","HU4074",331,33.1,33.1
"1314","HU4075",331,33.1,33.1
"1315","HU4076",331,33.1,33.1
"1316","HU4077",330.5,33.05,33.05
"1317","HU4078",330,33,33
"1318","HU4079",329.5,32.95,32.95
"1319","HU4080",329,32.9,32.9
"1320","HU4086",327.5,32.75,32.75
"1321","HU4088",325.5,32.55,32.55
"1322","HU4089",325.5,32.55,32.55
"1323","HU4116",324.8,32.48,32.48
"1324","HU4117",325.5,32.55,32.55
"1325","HU4118",325.75,32.575,32.58
"1326","HU4119",326.6,32.66,32.66
"1327","HU4120",327,32.7,32.7
"1328","HU4121",327.833333333333,32.7833333333333,32.78
"1329","HU4122",329,32.9,32.9
"1330","HU4123",329.714285714286,32.9714285714286,32.97
"1331","HU4124",330,33,33
"1332","HU4125",330.666666666667,33.0666666666667,33.07
"1333","HU4126",331.833333333333,33.1833333333333,33.18
"1334","HU4127",332.5,33.25,33.25
"1335","HU4128",333.25,33.325,33.33
"1336","HU4129",333,33.3,33.3
"1337","HU4130",334,33.4,33.4
"1338","HU4131",334.4,33.44,33.44
"1339","HU4132",335.5,33.55,33.55
"1340","HU4133",336.5,33.65,33.65
"1341","HU4134",337.5,33.75,33.75
"1342","HU4135",338,33.8,33.8
"1343","HU4136",339,33.9,33.9
"1344","HU4137",339,33.9,33.9
"1345","HU4138",339.5,33.95,33.95
"1346","HU4139",339.5,33.95,33.95
"1347","HU4140",339.5,33.95,33.95
"1348","HU4141",339.5,33.95,33.95
"1349","HU4142",339.5,33.95,33.95
"1350","HU4143",339.5,33.95,33.95
"1351","HU4144",339.5,33.95,33.95
"1352","HU4145",339.5,33.95,33.95
"1353","HU4146",339.5,33.95,33.95
"1354","HU4147",339.5,33.95,33.95
"1355","HU4148",339,33.9,33.9
"1356","HU4149",338.5,33.85,33.85
"1357","HU4150",338.5,33.85,33.85
"1358","HU4151",337.5,33.75,33.75
"1359","HU4152",337,33.7,33.7
"1360","HU4153",336.5,33.65,33.65
"1361","HU4154",336.5,33.65,33.65
"1362","HU4155",336.5,33.65,33.65
"1363","HU4156",335.5,33.55,33.55
"1364","HU4157",335,33.5,33.5
"1365","HU4158",334.6,33.46,33.46
"1366","HU4159",334,33.4,33.4
"1367","HU4160",334,33.4,33.4
"1368","HU4161",334,33.4,33.4
"1369","HU4162",334,33.4,33.4
"1370","HU4163",334,33.4,33.4
"1371","HU4164",334,33.4,33.4
"1372","HU4165",334,33.4,33.4
"1373","HU4166",333,33.3,33.3
"1374","HU4167",332,33.2,33.2
"1375","HU4168",332,33.2,33.2
"1376","HU4169",331,33.1,33.1
"1377","HU4170",330.5,33.05,33.05
"1378","HU4171",330.5,33.05,33.05
"1379","HU4172",330.5,33.05,33.05
"1380","HU4173",330.5,33.05,33.05
"1381","HU4174",330.5,33.05,33.05
"1382","HU4175",331,33.1,33.1
"1383","HU4176",331,33.1,33.1
"1384","HU4177",331.5,33.15,33.15
