"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"601","HU3056",2385.75,2.38575,2.39
"602","HU3057",2386.71428571429,2.38671428571429,2.39
"603","HU3058",2385,2.385,2.38
"604","HU3059",2378.4,2.3784,2.38
"605","HU3060",2378.4,2.3784,2.38
"606","HU3061",2374,2.374,2.37
"607","HU3062",2410,2.41,2.41
"608","HU3063",2406.25,2.40625,2.41
"609","HU3064",2392.6,2.3926,2.39
"610","HU3065",2387.5,2.3875,2.39
"611","HU3066",2377.75,2.37775,2.38
"612","HU3067",2370,2.37,2.37
"613","HU3070",2395.66666666667,2.39566666666667,2.4
"614","HU3071",2387,2.387,2.39
"615","HU3072",2371.5,2.3715,2.37
"616","HU3073",2375.16666666667,2.37516666666667,2.38
"617","HU3074",2379,2.379,2.38
"618","HU3075",2382.625,2.382625,2.38
"619","HU3076",2393.83333333333,2.39383333333333,2.39
"620","HU3077",2393.6,2.3936,2.39
"621","HU3078",2381.33333333333,2.38133333333333,2.38
"622","HU3079",2381.83333333333,2.38183333333333,2.38
"623","HU3080",2442,2.442,2.44
"624","HU3081",2537,2.537,2.54
"625","HU3082",2582.66666666667,2.58266666666667,2.58
"626","HU3083",2550,2.55,2.55
"627","HU3084",2487.66666666667,2.48766666666667,2.49
"628","HU3085",2454.66666666667,2.45466666666667,2.45
"629","HU3086",2421.66666666667,2.42166666666667,2.42
"630","HU3087",2378.8,2.3788,2.38
"631","HU3088",2377,2.377,2.38
"632","HU3089",2359.5,2.3595,2.36
"633","HU3090",2358,2.358,2.36
"634","HU3091",2358,2.358,2.36
"635","HU3092",2350.5,2.3505,2.35
"636","HU3093",2348,2.348,2.35
"637","HU3140",2383,2.383,2.38
"638","HU3142",2398,2.398,2.4
"639","HU3143",2411.14285714286,2.41114285714286,2.41
"640","HU3144",2411.14285714286,2.41114285714286,2.41
"641","HU3145",2418,2.418,2.42
"642","HU3146",2427.57142857143,2.42757142857143,2.43
"643","HU3147",2427.71428571429,2.42771428571429,2.43
"644","HU3148",2429.57142857143,2.42957142857143,2.43
"645","HU3149",2428,2.428,2.43
"646","HU3150",2405.2,2.4052,2.41
"647","HU3151",2389.66666666667,2.38966666666667,2.39
"648","HU3152",2396.14285714286,2.39614285714286,2.4
"649","HU3153",2402.25,2.40225,2.4
"650","HU3154",2403,2.403,2.4
"651","HU3155",2396.6,2.3966,2.4
"652","HU3156",2384.83333333333,2.38483333333333,2.38
"653","HU3157",2391.16666666667,2.39116666666667,2.39
"654","HU3158",2388.83333333333,2.38883333333333,2.39
"655","HU3159",2375.33333333333,2.37533333333333,2.38
"656","HU3160",2375.5,2.3755,2.38
"657","HU3161",2376,2.376,2.38
"658","HU3162",2415.66666666667,2.41566666666667,2.42
"659","HU3163",2421.75,2.42175,2.42
"660","HU3164",2428,2.428,2.43
"661","HU3165",2398.6,2.3986,2.4
"662","HU3166",2381.75,2.38175,2.38
"663","HU3167",2370,2.37,2.37
"664","HU3169",2385.8,2.3858,2.39
"665","HU3170",2407.16666666667,2.40716666666667,2.41
"666","HU3171",2412.2,2.4122,2.41
"667","HU3172",2402.33333333333,2.40233333333333,2.4
"668","HU3173",2390.4,2.3904,2.39
"669","HU3174",2395.8,2.3958,2.4
"670","HU3175",2391.85714285714,2.39185714285714,2.39
"671","HU3176",2398.33333333333,2.39833333333333,2.4
"672","HU3177",2411.6,2.4116,2.41
"673","HU3178",2403,2.403,2.4
"674","HU3179",2383.5,2.3835,2.38
"675","HU3180",2407,2.407,2.41
"676","HU3181",2475,2.475,2.48
"677","HU3182",2538.66666666667,2.53866666666667,2.54
"678","HU3183",2539.33333333333,2.53933333333333,2.54
"679","HU3184",2477.66666666667,2.47766666666667,2.48
"680","HU3185",2444,2.444,2.44
"681","HU3186",2433.33333333333,2.43333333333333,2.43
"682","HU3187",2412.5,2.4125,2.41
"683","HU3188",2400,2.4,2.4
"684","HU3189",2375.16666666667,2.37516666666667,2.38
"685","HU3190",2360.75,2.36075,2.36
"686","HU3191",2361.25,2.36125,2.36
"687","HU3192",2357,2.357,2.36
"688","HU3193",2348,2.348,2.35
"689","HU3241",2409,2.409,2.41
"690","HU3242",2410.25,2.41025,2.41
"691","HU3243",2410.33333333333,2.41033333333333,2.41
"692","HU3244",2411.8,2.4118,2.41
"693","HU3245",2415,2.415,2.42
"694","HU3246",2417,2.417,2.42
"695","HU3247",2428.5,2.4285,2.43
"696","HU3248",2431.2,2.4312,2.43
"697","HU3249",2416.66666666667,2.41666666666667,2.42
"698","HU3250",2404.8,2.4048,2.4
"699","HU3251",2401.75,2.40175,2.4
"700","HU3252",2408.66666666667,2.40866666666667,2.41
"701","HU3253",2408,2.408,2.41
"702","HU3254",2403,2.403,2.4
"703","HU3255",2398.6,2.3986,2.4
"704","HU3256",2395.4,2.3954,2.4
"705","HU3257",2397.66666666667,2.39766666666667,2.4
"706","HU3258",2389.4,2.3894,2.39
"707","HU3259",2379.4,2.3794,2.38
"708","HU3260",2388,2.388,2.39
"709","HU3261",2379,2.379,2.38
"710","HU3262",2416,2.416,2.42
"711","HU3263",2427.25,2.42725,2.43
"712","HU3264",2417,2.417,2.42
"713","HU3265",2389.5,2.3895,2.39
"714","HU3266",2378.2,2.3782,2.38
"715","HU3267",2382,2.382,2.38
"716","HU3268",2381.5,2.3815,2.38
"717","HU3269",2380.8,2.3808,2.38
"718","HU3270",2404.33333333333,2.40433333333333,2.4
"719","HU3271",2414.33333333333,2.41433333333333,2.41
"720","HU3272",2405.2,2.4052,2.41
"721","HU3273",2396.83333333333,2.39683333333333,2.4
"722","HU3274",2390.66666666667,2.39066666666667,2.39
"723","HU3275",2386.25,2.38625,2.39
"724","HU3276",2395.625,2.395625,2.4
"725","HU3277",2409.33333333333,2.40933333333333,2.41
"726","HU3278",2408.2,2.4082,2.41
"727","HU3279",2384.66666666667,2.38466666666667,2.38
"728","HU3280",2390.66666666667,2.39066666666667,2.39
"729","HU3281",2434,2.434,2.43
"730","HU3282",2493.16666666667,2.49316666666667,2.49
"731","HU3283",2518.16666666667,2.51816666666667,2.52
"732","HU3284",2483.33333333333,2.48333333333333,2.48
"733","HU3285",2445.14285714286,2.44514285714286,2.45
"734","HU3286",2435.5,2.4355,2.44
"735","HU3287",2436,2.436,2.44
"736","HU3288",2437.66666666667,2.43766666666667,2.44
"737","HU3289",2416.81818181818,2.41681818181818,2.42
"738","HU3290",2377.14285714286,2.37714285714286,2.38
"739","HU3291",2361.8,2.3618,2.36
"740","HU3292",2357,2.357,2.36
"741","HU3343",2403,2.403,2.4
"742","HU3344",2411.5,2.4115,2.41
"743","HU3345",2408,2.408,2.41
"744","HU3346",2406.5,2.4065,2.41
"745","HU3347",2407.5,2.4075,2.41
"746","HU3348",2409.83333333333,2.40983333333333,2.41
"747","HU3349",2407,2.407,2.41
"748","HU3350",2400.2,2.4002,2.4
"749","HU3351",2406.5,2.4065,2.41
"750","HU3352",2417.16666666667,2.41716666666667,2.42
"751","HU3353",2417.16666666667,2.41716666666667,2.42
"752","HU3354",2410.8,2.4108,2.41
"753","HU3355",2406,2.406,2.41
"754","HU3356",2397.83333333333,2.39783333333333,2.4
"755","HU3357",2397.83333333333,2.39783333333333,2.4
"756","HU3358",2389.66666666667,2.38966666666667,2.39
"757","HU3359",2386.16666666667,2.38616666666667,2.39
"758","HU3360",2390.6,2.3906,2.39
"759","HU3361",2384.83333333333,2.38483333333333,2.38
"760","HU3362",2386.8,2.3868,2.39
"761","HU3363",2403.57142857143,2.40357142857143,2.4
"762","HU3364",2392,2.392,2.39
"763","HU3365",2389.83333333333,2.38983333333333,2.39
"764","HU3366",2391.5,2.3915,2.39
"765","HU3367",2388.4,2.3884,2.39
"766","HU3368",2388.8,2.3888,2.39
"767","HU3369",2387,2.387,2.39
"768","HU3370",2397.6,2.3976,2.4
"769","HU3371",2399.6,2.3996,2.4
"770","HU3372",2405.66666666667,2.40566666666667,2.41
"771","HU3373",2405.5,2.4055,2.41
"772","HU3374",2405,2.405,2.4
"773","HU3375",2409,2.409,2.41
"774","HU3376",2410.7,2.4107,2.41
"775","HU3377",2410.5,2.4105,2.41
"776","HU3378",2417,2.417,2.42
"777","HU3379",2392.75,2.39275,2.39
"778","HU3380",2385.625,2.385625,2.39
"779","HU3381",2414.75,2.41475,2.41
"780","HU3382",2455.75,2.45575,2.46
"781","HU3383",2471.375,2.471375,2.47
"782","HU3384",2456.25,2.45625,2.46
"783","HU3385",2438.5,2.4385,2.44
"784","HU3386",2433.8,2.4338,2.43
"785","HU3387",2438.33333333333,2.43833333333333,2.44
"786","HU3388",2440,2.44,2.44
"787","HU3389",2423.22222222222,2.42322222222222,2.42
"788","HU3390",2385.33333333333,2.38533333333333,2.39
"789","HU3391",2361.5,2.3615,2.36
"790","HU3392",2358,2.358,2.36
"791","HU3411",2488,2.488,2.49
"792","HU3412",2498.5,2.4985,2.5
"793","HU3413",2452.25,2.45225,2.45
"794","HU3414",2421.5,2.4215,2.42
"795","HU3415",2427,2.427,2.43
"796","HU3416",2427,2.427,2.43
"797","HU3428",2420,2.42,2.42
"798","HU3429",2420,2.42,2.42
"799","HU3435",2403,2.403,2.4
"800","HU3436",2401.25,2.40125,2.4
"801","HU3437",2401.33333333333,2.40133333333333,2.4
"802","HU3438",2388,2.388,2.39
"803","HU3441",2387.5,2.3875,2.39
"804","HU3442",2392.5,2.3925,2.39
"805","HU3443",2393,2.393,2.39
"806","HU3445",2398,2.398,2.4
"807","HU3446",2413,2.413,2.41
"808","HU3447",2408.33333333333,2.40833333333333,2.41
"809","HU3448",2405.5,2.4055,2.41
"810","HU3449",2401.25,2.40125,2.4
"811","HU3450",2390.66666666667,2.39066666666667,2.39
"812","HU3451",2403.6,2.4036,2.4
"813","HU3452",2412.16666666667,2.41216666666667,2.41
"814","HU3453",2410.5,2.4105,2.41
"815","HU3454",2404,2.404,2.4
"816","HU3455",2403,2.403,2.4
"817","HU3456",2393.66666666667,2.39366666666667,2.39
"818","HU3457",2384.66666666667,2.38466666666667,2.38
"819","HU3458",2384,2.384,2.38
"820","HU3459",2385.66666666667,2.38566666666667,2.39
"821","HU3460",2392,2.392,2.39
"822","HU3461",2392,2.392,2.39
"823","HU3462",2380.25,2.38025,2.38
"824","HU3463",2385.8,2.3858,2.39
"825","HU3464",2385.25,2.38525,2.39
"826","HU3465",2401,2.401,2.4
"827","HU3466",2393.66666666667,2.39366666666667,2.39
"828","HU3467",2380.42857142857,2.38042857142857,2.38
"829","HU3468",2387.16666666667,2.38716666666667,2.39
"830","HU3469",2394.28571428571,2.39428571428571,2.39
"831","HU3470",2393.71428571429,2.39371428571429,2.39
"832","HU3471",2390.71428571429,2.39071428571429,2.39
"833","HU3472",2396.375,2.396375,2.4
"834","HU3473",2391.125,2.391125,2.39
"835","HU3474",2391.375,2.391375,2.39
"836","HU3475",2397.375,2.397375,2.4
"837","HU3476",2404.4,2.4044,2.4
"838","HU3477",2419.5,2.4195,2.42
"839","HU3478",2426,2.426,2.43
"840","HU3479",2419.4,2.4194,2.42
"841","HU3480",2388.75,2.38875,2.39
"842","HU3481",2389.4,2.3894,2.39
"843","HU3482",2411.5,2.4115,2.41
"844","HU3483",2425.5,2.4255,2.43
"845","HU3484",2424,2.424,2.42
"846","HU3485",2423.83333333333,2.42383333333333,2.42
"847","HU3486",2438.66666666667,2.43866666666667,2.44
"848","HU3487",2446.83333333333,2.44683333333333,2.45
"849","HU3488",2428.16666666667,2.42816666666667,2.43
"850","HU3489",2409.88888888889,2.40988888888889,2.41
"851","HU3490",2380.16666666667,2.38016666666667,2.38
"852","HU3491",2362.66666666667,2.36266666666667,2.36
"853","HU3492",2358,2.358,2.36
"854","HU3511",2509.2,2.5092,2.51
"855","HU3512",2495.75,2.49575,2.5
"856","HU3513",2460.875,2.460875,2.46
"857","HU3514",2451.16666666667,2.45116666666667,2.45
"858","HU3515",2444.5,2.4445,2.44
"859","HU3516",2433.83333333333,2.43383333333333,2.43
"860","HU3517",2431,2.431,2.43
"861","HU3518",2425.66666666667,2.42566666666667,2.43
"862","HU3519",2418,2.418,2.42
"863","HU3520",2427,2.427,2.43
"864","HU3521",2427,2.427,2.43
"865","HU3526",2421.75,2.42175,2.42
"866","HU3527",2423.5,2.4235,2.42
"867","HU3528",2426.25,2.42625,2.43
"868","HU3529",2418.4,2.4184,2.42
"869","HU3530",2411,2.411,2.41
"870","HU3531",2413,2.413,2.41
"871","HU3532",2417.5,2.4175,2.42
"872","HU3533",2416.5,2.4165,2.42
"873","HU3535",2403,2.403,2.4
"874","HU3536",2408.66666666667,2.40866666666667,2.41
"875","HU3537",2398.5,2.3985,2.4
"876","HU3538",2392,2.392,2.39
"877","HU3539",2400.25,2.40025,2.4
"878","HU3540",2393.66666666667,2.39366666666667,2.39
"879","HU3541",2393,2.393,2.39
"880","HU3544",2397.5,2.3975,2.4
"881","HU3545",2397.75,2.39775,2.4
"882","HU3546",2398,2.398,2.4
"883","HU3547",2395,2.395,2.4
"884","HU3548",2413.33333333333,2.41333333333333,2.41
"885","HU3549",2416,2.416,2.42
"886","HU3550",2415,2.415,2.42
"887","HU3551",2444.4,2.4444,2.44
"888","HU3552",2436,2.436,2.44
"889","HU3553",2425.83333333333,2.42583333333333,2.43
"890","HU3554",2413.6,2.4136,2.41
"891","HU3555",2414.16666666667,2.41416666666667,2.41
"892","HU3556",2404,2.404,2.4
"893","HU3557",2400.75,2.40075,2.4
"894","HU3558",2406.75,2.40675,2.41
"895","HU3559",2408.57142857143,2.40857142857143,2.41
"896","HU3560",2404.57142857143,2.40457142857143,2.4
"897","HU3561",2397.28571428571,2.39728571428571,2.4
"898","HU3562",2390.16666666667,2.39016666666667,2.39
"899","HU3563",2377.2,2.3772,2.38
"900","HU3564",2378.8,2.3788,2.38
"901","HU3565",2383,2.383,2.38
"902","HU3566",2379.75,2.37975,2.38
"903","HU3567",2378,2.378,2.38
"904","HU3568",2375.8,2.3758,2.38
"905","HU3569",2374.5,2.3745,2.37
"906","HU3570",2375.66666666667,2.37566666666667,2.38
"907","HU3571",2379.66666666667,2.37966666666667,2.38
"908","HU3572",2384.25,2.38425,2.38
"909","HU3573",2382,2.382,2.38
"910","HU3574",2389.5,2.3895,2.39
"911","HU3575",2397.16666666667,2.39716666666667,2.4
"912","HU3576",2394.625,2.394625,2.39
"913","HU3577",2398.66666666667,2.39866666666667,2.4
"914","HU3578",2393.33333333333,2.39333333333333,2.39
"915","HU3579",2405.16666666667,2.40516666666667,2.41
"916","HU3580",2400.8,2.4008,2.4
"917","HU3581",2375,2.375,2.38
"918","HU3582",2371.75,2.37175,2.37
"919","HU3583",2383.5,2.3835,2.38
"920","HU3584",2401,2.401,2.4
"921","HU3585",2410.75,2.41075,2.41
"922","HU3586",2428.8,2.4288,2.43
"923","HU3587",2430,2.43,2.43
"924","HU3588",2406.66666666667,2.40666666666667,2.41
"925","HU3589",2389.88888888889,2.38988888888889,2.39
"926","HU3590",2372.33333333333,2.37233333333333,2.37
"927","HU3591",2369.16666666667,2.36916666666667,2.37
"928","HU3592",2375.25,2.37525,2.38
"929","HU3593",2368.5,2.3685,2.37
"930","HU3594",2372,2.372,2.37
"931","HU3611",2467.6,2.4676,2.47
"932","HU3612",2461.66666666667,2.46166666666667,2.46
"933","HU3613",2457.66666666667,2.45766666666667,2.46
"934","HU3614",2455.33333333333,2.45533333333333,2.46
"935","HU3615",2447.33333333333,2.44733333333333,2.45
"936","HU3616",2434.83333333333,2.43483333333333,2.43
"937","HU3617",2429.83333333333,2.42983333333333,2.43
"938","HU3618",2426,2.426,2.43
"939","HU3619",2431,2.431,2.43
"940","HU3620",2433.33333333333,2.43333333333333,2.43
"941","HU3621",2429.75,2.42975,2.43
"942","HU3622",2442,2.442,2.44
"943","HU3623",2436.25,2.43625,2.44
"944","HU3624",2424.66666666667,2.42466666666667,2.42
"945","HU3626",2422.33333333333,2.42233333333333,2.42
"946","HU3627",2427,2.427,2.43
"947","HU3628",2427,2.427,2.43
"948","HU3629",2417.25,2.41725,2.42
"949","HU3630",2416.66666666667,2.41666666666667,2.42
"950","HU3631",2420,2.42,2.42
"951","HU3632",2422.33333333333,2.42233333333333,2.42
"952","HU3633",2424,2.424,2.42
"953","HU3634",2422,2.422,2.42
"954","HU3635",2417.75,2.41775,2.42
"955","HU3636",2418,2.418,2.42
"956","HU3637",2401.5,2.4015,2.4
"957","HU3638",2396,2.396,2.4
"958","HU3639",2408,2.408,2.41
"959","HU3640",2393,2.393,2.39
"960","HU3642",2393,2.393,2.39
"961","HU3645",2393,2.393,2.39
"962","HU3646",2440,2.44,2.44
"963","HU3647",2447.75,2.44775,2.45
"964","HU3648",2457,2.457,2.46
"965","HU3649",2447.16666666667,2.44716666666667,2.45
"966","HU3650",2448.77777777778,2.44877777777778,2.45
"967","HU3651",2471.25,2.47125,2.47
"968","HU3652",2452.125,2.452125,2.45
"969","HU3653",2441,2.441,2.44
"970","HU3654",2430.71428571429,2.43071428571429,2.43
"971","HU3655",2424.375,2.424375,2.42
"972","HU3656",2418.85714285714,2.41885714285714,2.42
"973","HU3657",2423.2,2.4232,2.42
"974","HU3658",2444,2.444,2.44
"975","HU3659",2432.125,2.432125,2.43
"976","HU3660",2412,2.412,2.41
"977","HU3661",2406.66666666667,2.40666666666667,2.41
"978","HU3662",2399,2.399,2.4
"979","HU3663",2389.5,2.3895,2.39
"980","HU3664",2396,2.396,2.4
"981","HU3665",2399.6,2.3996,2.4
"982","HU3666",2401.5,2.4015,2.4
"983","HU3667",2401.6,2.4016,2.4
"984","HU3668",2391,2.391,2.39
"985","HU3669",2387,2.387,2.39
"986","HU3670",2388.66666666667,2.38866666666667,2.39
"987","HU3671",2381.2,2.3812,2.38
"988","HU3672",2370.75,2.37075,2.37
"989","HU3673",2376,2.376,2.38
"990","HU3674",2373.16666666667,2.37316666666667,2.37
"991","HU3675",2375.16666666667,2.37516666666667,2.38
"992","HU3676",2380.14285714286,2.38014285714286,2.38
"993","HU3677",2381.66666666667,2.38166666666667,2.38
"994","HU3678",2376.6,2.3766,2.38
"995","HU3679",2379,2.379,2.38
"996","HU3680",2385.33333333333,2.38533333333333,2.39
"997","HU3681",2366,2.366,2.37
"998","HU3682",2367,2.367,2.37
"999","HU3683",2373,2.373,2.37
"1000","HU3684",2384.4,2.3844,2.38
"1001","HU3685",2393,2.393,2.39
"1002","HU3686",2383.5,2.3835,2.38
"1003","HU3687",2373.16666666667,2.37316666666667,2.37
"1004","HU3688",2365.33333333333,2.36533333333333,2.37
"1005","HU3689",2367.57142857143,2.36757142857143,2.37
"1006","HU3690",2378.66666666667,2.37866666666667,2.38
"1007","HU3691",2389.6,2.3896,2.39
"1008","HU3692",2384.66666666667,2.38466666666667,2.38
"1009","HU3693",2372,2.372,2.37
"1010","HU3694",2372,2.372,2.37
"1011","HU3709",2441,2.441,2.44
"1012","HU3710",2441,2.441,2.44
"1013","HU3712",2447.33333333333,2.44733333333333,2.45
"1014","HU3713",2448.2,2.4482,2.45
"1015","HU3714",2442.75,2.44275,2.44
"1016","HU3715",2442.33333333333,2.44233333333333,2.44
"1017","HU3716",2441.16666666667,2.44116666666667,2.44
"1018","HU3717",2448.66666666667,2.44866666666667,2.45
"1019","HU3718",2450,2.45,2.45
"1020","HU3719",2439,2.439,2.44
"1021","HU3720",2432.83333333333,2.43283333333333,2.43
"1022","HU3721",2439.6,2.4396,2.44
"1023","HU3722",2449.4,2.4494,2.45
"1024","HU3723",2449.6,2.4496,2.45
"1025","HU3724",2436,2.436,2.44
"1026","HU3725",2427.2,2.4272,2.43
"1027","HU3726",2427,2.427,2.43
"1028","HU3728",2421.25,2.42125,2.42
"1029","HU3729",2428.25,2.42825,2.43
"1030","HU3730",2432.5,2.4325,2.43
"1031","HU3731",2430,2.43,2.43
"1032","HU3732",2425.83333333333,2.42583333333333,2.43
"1033","HU3733",2419.2,2.4192,2.42
"1034","HU3734",2418.8,2.4188,2.42
"1035","HU3735",2419,2.419,2.42
"1036","HU3736",2414.75,2.41475,2.41
"1037","HU3737",2419.5,2.4195,2.42
"1038","HU3738",2407,2.407,2.41
"1039","HU3739",2399.5,2.3995,2.4
"1040","HU3741",2420,2.42,2.42
"1041","HU3742",2405.33333333333,2.40533333333333,2.41
"1042","HU3743",2398,2.398,2.4
"1043","HU3744",2406,2.406,2.41
"1044","HU3745",2398,2.398,2.4
"1045","HU3746",2401,2.401,2.4
"1046","HU3747",2441.33333333333,2.44133333333333,2.44
"1047","HU3748",2448,2.448,2.45
"1048","HU3749",2454.625,2.454625,2.45
"1049","HU3750",2476.8,2.4768,2.48
"1050","HU3751",2499.375,2.499375,2.5
"1051","HU3752",2479.33333333333,2.47933333333333,2.48
"1052","HU3753",2470,2.47,2.47
"1053","HU3754",2461,2.461,2.46
"1054","HU3755",2444.33333333333,2.44433333333333,2.44
"1055","HU3756",2438.33333333333,2.43833333333333,2.44
"1056","HU3757",2452.16666666667,2.45216666666667,2.45
"1057","HU3758",2471.75,2.47175,2.47
"1058","HU3759",2463.5,2.4635,2.46
"1059","HU3760",2442,2.442,2.44
"1060","HU3761",2440.83333333333,2.44083333333333,2.44
"1061","HU3762",2439.66666666667,2.43966666666667,2.44
"1062","HU3763",2409.75,2.40975,2.41
"1063","HU3764",2403.66666666667,2.40366666666667,2.4
"1064","HU3765",2433.25,2.43325,2.43
"1065","HU3766",2444.83333333333,2.44483333333333,2.44
"1066","HU3767",2445.83333333333,2.44583333333333,2.45
"1067","HU3768",2425.33333333333,2.42533333333333,2.43
"1068","HU3769",2405.5,2.4055,2.41
"1069","HU3770",2397.5,2.3975,2.4
"1070","HU3771",2385.33333333333,2.38533333333333,2.39
"1071","HU3772",2373,2.373,2.37
"1072","HU3773",2372,2.372,2.37
"1073","HU3774",2372,2.372,2.37
"1074","HU3775",2366,2.366,2.37
"1075","HU3776",2377.5,2.3775,2.38
"1076","HU3777",2370.2,2.3702,2.37
"1077","HU3778",2368.4,2.3684,2.37
"1078","HU3779",2365.66666666667,2.36566666666667,2.37
"1079","HU3780",2365.66666666667,2.36566666666667,2.37
"1080","HU3781",2359,2.359,2.36
"1081","HU3782",2370,2.37,2.37
"1082","HU3783",2384.5,2.3845,2.38
"1083","HU3784",2373.2,2.3732,2.37
"1084","HU3785",2371.25,2.37125,2.37
"1085","HU3786",2373.8,2.3738,2.37
"1086","HU3787",2366.8,2.3668,2.37
"1087","HU3788",2358,2.358,2.36
"1088","HU3789",2384.28571428571,2.38428571428571,2.38
"1089","HU3790",2389.42857142857,2.38942857142857,2.39
"1090","HU3791",2386.42857142857,2.38642857142857,2.39
"1091","HU3792",2375.14285714286,2.37514285714286,2.38
"1092","HU3793",2366.66666666667,2.36666666666667,2.37
"1093","HU3794",2360.5,2.3605,2.36
"1094","HU3795",2375.5,2.3755,2.38
"1095","HU3796",2379,2.379,2.38
"1096","HU3797",2375.5,2.3755,2.38
"1097","HU3807",2446.5,2.4465,2.45
"1098","HU3808",2457,2.457,2.46
"1099","HU3809",2454.5,2.4545,2.45
"1100","HU3810",2451.25,2.45125,2.45
"1101","HU3811",2467.5,2.4675,2.47
"1102","HU3812",2465.55555555556,2.46555555555556,2.47
"1103","HU3813",2458,2.458,2.46
"1104","HU3814",2446.75,2.44675,2.45
"1105","HU3815",2458.8,2.4588,2.46
"1106","HU3816",2480.16666666667,2.48016666666667,2.48
